Drug,Target
DB11767,3570
DB11793,142
DB11793,10038
DB11793,2990
DB11799,1576
DB11799,54658
DB11799,55244
DB11799,5452
DB11817,1576
DB11817,9356
DB11817,9429
DB11817,6582
DB11817,9376
DB11817,146802
DB11817,2185
DB11817,3716
DB11817,3717
DB11817,3718
DB11823,1576
DB11823,1559
DB11823,1557
DB11823,2902
DB11823,2904
DB11823,1555
DB11823,6531
DB11823,4915
DB11823,627
DB11823,1938
DB11827,5243
DB11827,213
DB11827,9429
DB11827,54658
DB11827,54657
DB11827,54600
DB11827,7364
DB11827,6524
DB11828,1956
DB11828,1576
DB11828,5243
DB11828,213
DB11828,5004
DB11828,2328
DB11834,51561
DB11842,185
DB11855,1565
DB11855,5243
DB11855,213
DB11855,9429
DB11855,10599
DB11855,1128
DB11859,231
DB11859,2554
DB11901,1576
DB11901,1559
DB11901,5243
DB11901,1557
DB11901,1558
DB11901,9429
DB11901,10599
DB11901,6582
DB11901,9376
DB11901,2554
DB11901,146802
DB11901,367
DB11915,1576
DB11915,1565
DB11915,1577
DB11921,1576
DB11921,2908
DB11943,1576
DB11943,1559
DB11943,1571
DB11943,213
DB11943,9429
DB11943,54658
DB11943,7366
DB11943,54659
DB11943,340273
DB11945,29126
DB11952,1576
DB11952,5243
DB11952,9429
DB11952,5293
DB11952,5294
DB11963,1956
DB11963,1576
DB11963,1565
DB11963,1559
DB11963,5243
DB11963,213
DB11963,9429
DB11963,6580
DB11963,54658
DB11967,7124
DB11967,1544
DB11967,1557
DB11967,54658
DB11967,3553
DB11967,3569
DB11967,5605
DB11967,4214
DB11978,1576
DB11978,5243
DB11978,213
DB11978,1558
DB11978,9429
DB11978,54600
DB11978,55244
DB11978,146802
DB11978,6608
DB11979,2798
DB11979,1576
DB11979,1565
DB11979,5243
DB11979,1558
DB11979,10599
DB11988,931
DB11994,1576
DB11994,1544
DB11994,1565
DB11994,1559
DB11994,1571
DB11994,240
DB11994,10062
DB11994,7376
DB11995,1559
DB11995,5243
DB11995,1558
DB11995,9429
DB11995,9376
DB11995,4352
DB12001,1576
DB12001,5243
DB12001,213
DB12001,9429
DB12001,5009
DB12001,55244
DB12001,146802
DB12001,5004
DB12001,1019
DB12001,1021
DB12010,1956
DB12010,1576
DB12010,3643
DB12010,2263
DB12010,2260
DB12010,2261
DB12010,2064
DB12010,9429
DB12010,5159
DB12010,5156
DB12010,5292
DB12010,5562
DB12010,240
DB12010,54658
DB12010,2030
DB12010,54600
DB12010,5293
DB12010,8654
DB12010,3551
DB12010,340273
DB12010,2166
DB12010,4914
DB12010,4915
DB12010,2475
DB12010,673
DB12010,5894
DB12010,2324
DB12010,3791
DB12010,2322
DB12010,3815
DB12010,5979
DB12010,2321
DB12010,7010
DB12010,5170
DB12010,1436
DB12010,780
DB12010,25
DB12010,140
DB12010,6197
DB12010,2185
DB12010,6714
DB12010,1969
DB12010,3932
DB12010,7525
DB12010,27
DB12010,2534
DB12010,695
DB12010,1445
DB12010,2044
DB12010,2050
DB12010,2268
DB12010,2444
DB12010,4067
DB12010,1432
DB12010,1457
DB12010,9212
DB12010,85366
DB12010,5580
DB12010,5753
DB12010,3702
DB12010,3055
DB12010,5605
DB12010,10746
DB12010,818
DB12010,238
DB12010,4233
DB12010,3716
DB12010,3717
DB12010,3718
DB12010,7297
DB12010,4921
DB12010,150094
DB12010,79858
DB12010,3984
DB12010,2066
DB12010,1019
DB12010,7048
DB12010,659
DB12010,5294
DB12010,4214
DB12010,6850
DB12010,1520
DB12010,1514
DB12010,27330
DB12010,56997
DB12010,167359
DB12010,51765
DB12010,5566
DB12010,8428
DB12010,6788
DB12010,7006
DB12010,65975
DB12010,140901
DB12010,27148
DB12010,11329
DB12010,23012
DB12010,27347
DB12010,57551
DB12010,9344
DB12010,51347
DB12010,29110
DB12010,7016
DB12010,7046
DB12010,7075
DB12010,9874
DB12010,11011
DB12010,23043
DB12010,8711
DB12010,10188
DB12010,51086
DB12010,83942
DB12010,7272
DB12010,7294
DB12010,7301
DB12010,8408
DB12010,9706
DB12010,25989
DB12010,7465
DB12010,80122
DB12010,7535
DB12010,22848
DB12010,90
DB12010,91
DB12010,79934
DB12010,255239
DB12010,6790
DB12010,6795
DB12010,558
DB12010,640
DB12010,55589
DB12010,658
DB12010,660
DB12010,8536
DB12010,57118
DB12010,57172
DB12010,815
DB12010,816
DB12010,817
DB12010,84254
DB12010,10645
DB12010,8573
DB12010,1448
DB12010,983
DB12010,55561
DB12010,8814
DB12010,8999
DB12010,1111
DB12010,11200
DB12010,11113
DB12010,1195
DB12010,1196
DB12010,1198
DB12010,57396
DB12010,1452
DB12010,1459
DB12010,1612
DB12010,23604
DB12010,1613
DB12010,9201
DB12010,166614
DB12010,85443
DB12010,1859
DB12010,9149
DB12010,27102
DB12010,5610
DB12010,440275
DB12010,2041
DB12010,2042
DB12010,2043
DB12010,285220
DB12010,2045
DB12010,2046
DB12010,2047
DB12010,2048
DB12010,2051
DB12010,2081
DB12010,2241
DB12010,2242
DB12010,2580
DB12010,2931
DB12010,2932
DB12010,28996
DB12010,10114
DB12010,22858
DB12010,9641
DB12010,3645
DB12010,3654
DB12010,11213
DB12010,51135
DB12010,23387
DB12010,9113
DB12010,3985
DB12010,120892
DB12010,4058
DB12010,5606
DB12010,5607
DB12010,5608
DB12010,4294
DB12010,4296
DB12010,7786
DB12010,9175
DB12010,389840
DB12010,4215
DB12010,4216
DB12010,9064
DB12010,4293
DB12010,11184
DB12010,5871
DB12010,8491
DB12010,9448
DB12010,11183
DB12010,5602
DB12010,5603
DB12010,225689
DB12010,5596
DB12010,5598
DB12010,5601
DB12010,8550
DB12010,4139
DB12010,2011
DB12010,4140
DB12010,57787
DB12010,23332
DB12010,22983
DB12010,4145
DB12010,9833
DB12010,10461
DB12010,50488
DB12010,8569
DB12010,2872
DB12010,4486
DB12010,4593
DB12010,4638
DB12010,91807
DB12010,340156
DB12010,53904
DB12010,4750
DB12010,4751
DB12010,4752
DB12010,6787
DB12010,341676
DB12010,91754
DB12010,4916
DB12010,9891
DB12010,81788
DB12010,9943
DB12010,5058
DB12010,5062
DB12010,5063
DB12010,10298
DB12010,56924
DB12010,57144
DB12010,5127
DB12010,5128
DB12010,65061
DB12010,5260
DB12010,5298
DB12010,5287
DB12010,5288
DB12010,415116
DB12010,8396
DB12010,79837
DB12010,9088
DB12010,5585
DB12010,5586
DB12010,5347
DB12010,10769
DB12010,1263
DB12010,10733
DB12010,5567
DB12010,5581
DB12010,5582
DB12010,5584
DB12010,5588
DB12010,5587
DB12010,5593
DB12010,8899
DB12010,5747
DB12010,83732
DB12010,55781
DB12010,8780
DB12010,8737
DB12010,8767
DB12010,54101
DB12010,9475
DB12010,6098
DB12010,6195
DB12010,388228
DB12010,100130827
DB12010,23678
DB12010,23235
DB12010,9748
DB12010,54861
DB12010,6725
DB12010,6793
DB12010,8576
DB12010,9263
DB12010,9262
DB12010,202374
DB12015,1576
DB12015,1559
DB12015,5243
DB12015,1557
DB12015,1558
DB12015,9429
DB12015,5290
DB12020,54658
DB12020,54657
DB12023,2214
DB12023,3568
DB12026,1576
DB12026,1544
DB12026,5243
DB12026,1558
DB12026,9429
DB12026,10599
DB12035,5243
DB12070,1576
DB12070,1565
DB12070,1559
DB12070,5243
DB12070,1244
DB12070,1557
DB12070,1551
DB12070,1577
DB12070,1558
DB12070,8647
DB12070,9429
DB12070,10599
DB12070,9376
DB12070,1555
DB12070,54658
DB12070,54659
DB12070,64816
DB12095,7166
DB12095,121278
DB12130,1576
DB12130,1557
DB12130,1577
DB12130,1558
DB12130,1555
DB12130,54659
DB12130,238
DB12141,1576
DB12141,5243
DB12141,213
DB12141,9429
DB12141,6580
DB12141,55244
DB12141,3350
DB12141,2322
DB12141,238
DB12141,558
DB12147,1576
DB12147,1559
DB12147,5243
DB12147,2263
DB12147,2260
DB12147,2264
DB12147,2261
DB12147,5159
DB12147,5156
DB12147,6582
DB12147,3791
DB12147,3815
DB12147,5979
DB12147,1436
DB12159,3566
DB12161,1576
DB12161,1544
DB12161,1565
DB12161,1577
DB12161,6571
DB12161,873
DB12161,874
DB12240,1576
DB12240,974
DB12243,9356
DB12243,9376
DB12245,1576
DB12245,1544
DB12245,1565
DB12245,1559
DB12245,1557
DB12245,1558
DB12245,1545
DB12245,1543
DB12245,1555
DB12245,1548
DB12267,1956
DB12267,1576
DB12267,3643
DB12267,3480
DB12267,2064
DB12267,1558
DB12267,9429
DB12267,6580
DB12267,55244
DB12267,146802
DB12267,340273
DB12267,2322
DB12267,25
DB12267,238
DB12267,4233
DB12267,2066
DB12278,1576
DB12278,148
DB12278,1131
DB12278,1128
DB12278,2326
DB12278,1129
DB12278,775
DB12278,1132
DB12278,1133
DB12278,2328
DB12301,1576
DB12301,1577
DB12328,196
DB12329,1576
DB12329,4128
DB12332,1576
DB12332,1544
DB12332,1565
DB12332,1559
DB12332,5243
DB12332,1557
DB12332,1551
DB12332,1577
DB12332,1558
DB12332,9356
DB12332,9429
DB12332,10599
DB12332,6580
DB12332,9376
DB12332,10257
DB12332,54658
DB12332,55244
DB12332,146802
DB12332,142
DB12332,64816
DB12332,10038
DB12332,10039
DB12364,2147
DB12364,2159
DB12364,5243
DB12364,3757
DB12371,1576
DB12371,1559
DB12371,53637
DB12371,1901
DB12455,5243
DB12455,213
DB12474,1576
DB12474,1559
DB12474,1557
DB12483,1576
DB12483,5243
DB12483,213
DB12483,1551
DB12483,1577
DB12483,9429
DB12483,5293
DB12483,5290
DB12483,146802
DB12483,64816
DB12498,7852
DB12532,1576
DB12532,2520
DB12537,1576
DB12615,55244
DB12615,146802
DB12688,933
DB12688,1938
DB12698,920
DB12698,7852
DB12698,1234
DB12783,1644
DB12789,11251
DB12865,846
DB12872,1277
DB12872,2157
DB12872,11093
DB12945,1544
DB12952,1576
DB12965,1356
DB12965,213
DB12965,2
DB12965,4520
DB13074,1576
DB13074,2693
DB13125,5243
DB13125,1579
DB13125,9429
DB13125,4352
DB13133,1277
DB13133,2157
DB13133,11093
DB13136,1576
DB13136,1559
DB13139,1576
DB13139,1565
DB13139,10599
DB13139,154
DB13144,1441
DB13146,5243
DB13146,84889
DB13146,6510
DB13146,2902
DB13146,2890
DB13146,2891
DB13146,2892
DB13146,2893
DB13146,10257
DB13146,9056
DB13149,2159
DB13149,5624
DB13149,2153
DB13150,2159
DB13150,2158
DB13150,2152
DB13151,2147
DB13151,2243
DB13151,2159
DB13151,2158
DB13151,2155
DB13151,2157
DB13151,2153
DB13151,2162
DB13151,2244
DB13152,2147
DB13152,2159
DB13152,4035
DB13152,2677
DB13152,2155
DB13152,2157
DB13152,2160
DB13153,10599
DB13154,6329
DB13155,2744
DB13155,367
DB13158,1576
DB13158,2908
DB13161,6607
DB13166,1636
DB13167,5743
DB13170,2977
DB13173,3482
DB13178,6526
DB13179,1576
DB13179,1559
DB13179,5243
DB13179,1562
DB13179,1551
DB13179,1577
DB13179,1558
DB13179,8856
DB13179,64816
DB13192,2159
DB13192,2158
DB13192,5624
DB13200,1441
DB13257,4353
DB13257,5742
DB13257,5743
DB13257,7498
DB13257,1356
DB13257,1579
DB13257,5033
DB13257,55217
DB13257,6389
DB13257,7166
DB13257,4843
DB13257,4728
DB13257,6240
DB13257,7018
DB13257,2495
DB13257,2512
DB13257,847
DB13257,50
DB13257,6821
DB13257,5092
DB13269,6323
DB13287,1576
DB13293,1576
DB13293,1565
DB13345,1576
DB13345,8647
DB13345,148
DB13345,153
DB13345,3350
DB13345,1812
DB13346,5742
DB13346,5743
DB13346,10013
DB13346,83933
DB13421,213
DB13501,5742
DB13501,5743
DB13503,43
DB13520,6326
DB13615,7099
DB13615,64127
DB13620,495
DB13620,6557
DB13620,476
DB13620,486
DB13720,1131
DB13746,1576
DB13746,1559
DB13746,1557
DB13746,1558
DB13746,775
DB13746,8913
DB13746,773
DB13749,107
DB13749,1152
DB13749,476
DB13749,2977
DB13749,25
DB13749,5207
DB13751,7124
DB13751,213
DB13751,8647
DB13751,1109
DB13751,8644
DB13751,3290
DB13751,1646
DB13751,836
DB13751,4791
DB13751,4023
DB13766,1576
DB13781,153
DB13783,5742
DB13783,5743
DB13783,4363
DB13783,7364
DB13800,801
DB13800,844
DB13800,794
DB13867,1576
DB13867,5243
DB13867,5321
DB13867,1551
DB13867,1577
DB13867,1558
DB13867,10599
DB13867,2908
DB13867,866
DB13867,5241
DB13867,4306
DB13872,2554
DB13872,2555
DB13872,2556
DB13872,2558
DB13872,2566
DB13873,5465
DB13873,5467
DB13873,5468
DB13873,8856
DB13874,1576
DB13874,1544
DB13874,1565
DB13874,1559
DB13874,5243
DB13874,1557
DB13874,1558
DB13874,9356
DB13874,9429
DB13874,10599
DB13874,6582
DB13874,9376
DB13874,1555
DB13874,54658
DB13874,7366
DB13874,54659
DB13874,54657
DB13874,54600
DB13874,7364
DB13874,3418
DB13878,1576
DB13878,5243
DB13878,9429
DB13878,10599
DB13878,54658
DB13879,1576
DB13879,5243
DB13879,9429
DB13879,10599
DB13879,54658
DB13881,930
DB13884,2159
DB13884,2157
DB13892,1579
DB13892,8399
DB13893,5167
DB13893,8399
DB13894,8399
DB13909,213
DB13915,930
DB13923,2159
DB13923,2158
DB13925,6752
DB13926,4914
DB13928,2740
DB13928,213
DB13928,10599
DB13928,1803
DB13928,276
DB13928,4023
DB13928,4311
DB13931,9475
DB13931,6093
DB13932,6121
DB13933,2159
DB13933,2155
DB13933,2157
DB13943,1576
DB13943,1559
DB13943,5243
DB13943,213
DB13943,1588
DB13943,1557
DB13943,1551
DB13943,1577
DB13943,1558
DB13943,6579
DB13943,6554
DB13943,9429
DB13943,1545
DB13943,6581
DB13943,6583
DB13943,9376
DB13943,4128
DB13943,1583
DB13943,1543
DB13943,1555
DB13943,10864
DB13943,6462
DB13943,1553
DB13943,2099
DB13943,367
DB13943,6715
DB13943,4306
DB13943,64816
DB13944,1576
DB13944,1559
DB13944,5243
DB13944,213
DB13944,1588
DB13944,1557
DB13944,1551
DB13944,1577
DB13944,1558
DB13944,6579
DB13944,6554
DB13944,9429
DB13944,1545
DB13944,6581
DB13944,6583
DB13944,9376
DB13944,4128
DB13944,1583
DB13944,1543
DB13944,1555
DB13944,10864
DB13944,6462
DB13944,1553
DB13944,2099
DB13944,367
DB13944,6715
DB13944,4306
DB13944,64816
DB13946,1576
DB13946,1559
DB13946,5243
DB13946,213
DB13946,1588
DB13946,1557
DB13946,1551
DB13946,1577
DB13946,1558
DB13946,6579
DB13946,6554
DB13946,9429
DB13946,1545
DB13946,6582
DB13946,6583
DB13946,9376
DB13946,4128
DB13946,1580
DB13946,1583
DB13946,1543
DB13946,1555
DB13946,10864
DB13946,6462
DB13946,1553
DB13946,55244
DB13946,2099
DB13946,367
DB13946,6715
DB13946,4306
DB13946,64816
DB13949,811
DB13949,3690
DB13949,7018
DB13949,7037
DB13952,1576
DB13952,1544
DB13952,1559
DB13952,5243
DB13952,213
DB13952,1557
DB13952,1551
DB13952,1577
DB13952,1558
DB13952,6579
DB13952,89845
DB13952,9429
DB13952,10599
DB13952,1545
DB13952,6582
DB13952,6580
DB13952,6581
DB13952,9376
DB13952,3294
DB13952,1543
DB13952,8856
DB13952,54658
DB13952,11309
DB13952,55867
DB13952,6462
DB13952,1137
DB13952,2104
DB13952,53919
DB13952,2099
DB13952,2100
DB13952,10499
DB13952,28231
DB13952,2852
DB13952,8678
DB13952,2169
DB13953,1576
DB13953,1544
DB13953,1559
DB13953,5243
DB13953,213
DB13953,1557
DB13953,1551
DB13953,1577
DB13953,1558
DB13953,6579
DB13953,89845
DB13953,9429
DB13953,10599
DB13953,1545
DB13953,6582
DB13953,6580
DB13953,6581
DB13953,9376
DB13953,3294
DB13953,1543
DB13953,8856
DB13953,54658
DB13953,11309
DB13953,55867
DB13953,6462
DB13953,1137
DB13953,2104
DB13953,53919
DB13953,2099
DB13953,2100
DB13953,10499
DB13953,28231
DB13953,2852
DB13953,8678
DB13953,2169
DB13954,1576
DB13954,1544
DB13954,1559
DB13954,5243
DB13954,213
DB13954,1557
DB13954,1551
DB13954,1577
DB13954,1558
DB13954,6579
DB13954,89845
DB13954,9429
DB13954,10599
DB13954,1545
DB13954,6582
DB13954,6580
DB13954,6581
DB13954,9376
DB13954,3294
DB13954,1543
DB13954,8856
DB13954,54658
DB13954,11309
DB13954,55867
DB13954,6462
DB13954,1137
DB13954,2104
DB13954,53919
DB13954,2099
DB13954,2100
DB13954,10499
DB13954,28231
DB13954,2852
DB13954,8678
DB13954,2169
DB13955,1576
DB13955,1544
DB13955,1559
DB13955,5243
DB13955,213
DB13955,1557
DB13955,1551
DB13955,1577
DB13955,1558
DB13955,6579
DB13955,89845
DB13955,9429
DB13955,10599
DB13955,1545
DB13955,6582
DB13955,6580
DB13955,6581
DB13955,9376
DB13955,3294
DB13955,1543
DB13955,8856
DB13955,54658
DB13955,11309
DB13955,55867
DB13955,6462
DB13955,1137
DB13955,2104
DB13955,53919
DB13955,2099
DB13955,2100
DB13955,10499
DB13955,28231
DB13955,2852
DB13955,8678
DB13955,2169
DB13956,1576
DB13956,1544
DB13956,1559
DB13956,5243
DB13956,213
DB13956,1557
DB13956,1551
DB13956,1577
DB13956,1558
DB13956,6579
DB13956,89845
DB13956,9429
DB13956,10599
DB13956,1545
DB13956,6582
DB13956,6580
DB13956,6581
DB13956,9376
DB13956,3294
DB13956,1543
DB13956,8856
DB13956,54658
DB13956,11309
DB13956,55867
DB13956,6462
DB13956,1137
DB13956,2104
DB13956,53919
DB13956,2099
DB13956,2100
DB13956,10499
DB13956,28231
DB13956,2852
DB13956,8678
DB13956,2169
DB13961,1576
DB13961,5743
DB13961,5465
DB13961,5467
DB13961,5468
DB13961,775
DB13961,4791
DB13961,6720
DB13961,84649
DB13967,213
DB13985,6751
DB13985,6755
DB13985,6752
DB13985,6753
DB13985,6754
DB13995,3039
DB13995,3043
DB13995,2495
DB13995,2512
DB13996,476
DB13997,1576
DB13997,54659
DB13997,340273
DB13998,2147
DB13998,2159
DB13998,2158
DB13998,7450
DB13998,5264
DB13998,433
DB13998,3309
DB13998,811
DB13998,821
DB13998,3998
DB13998,4035
DB13998,90411
DB13998,5624
DB13999,2147
DB13999,2159
DB13999,2158
DB13999,7450
DB13999,5264
DB13999,433
DB13999,3309
DB13999,811
DB13999,821
DB13999,3998
DB13999,4035
DB13999,90411
DB13999,5624
DB14001,2729
DB14001,2939
DB14001,2947
DB14001,2950
DB14001,9446
DB14001,5578
DB14001,3162
DB14001,8856
DB14001,5579
DB14001,240
DB14001,1606
DB14001,5516
DB14001,5515
DB14001,284904
DB14001,266629
DB14001,23541
DB14001,1728
DB14001,6647
DB14001,7274
DB14002,2729
DB14002,2939
DB14002,2947
DB14002,2950
DB14002,9446
DB14002,5578
DB14002,3162
DB14002,8856
DB14002,5579
DB14002,240
DB14002,1606
DB14002,5516
DB14002,5515
DB14002,284904
DB14002,266629
DB14002,23541
DB14002,1728
DB14002,6647
DB14002,7274
DB14003,1576
DB14003,5243
DB14003,949
DB14003,284904
DB14003,266629
DB14003,23541
DB14003,7274
DB14003,3949
DB14003,8529
DB14003,55911
DB14003,7436
DB14004,1579
DB14004,3593
DB14006,590
DB14006,9468
DB14006,43
DB14006,5130
DB14006,5338
DB14006,5337
DB14006,162466
DB14006,1139
DB14006,10390
DB14006,1120
DB14006,1103
DB14006,1119
DB14006,55349
DB14006,6582
DB14006,6580
DB14006,6581
DB14006,6584
DB14006,6583
DB14006,23446
DB14006,80736
DB14006,57153
DB14006,126969
DB14006,60482
DB14007,5265
DB14012,8074
DB14018,1544
DB14019,1576
DB14033,1559
DB14039,10203
DB14041,796
DB14041,797
DB14042,796
DB14042,797
DB14185,1576
DB14185,1565
DB14185,213
DB14185,1551
DB14185,1577
DB14185,148
DB14185,1813
DB14185,1131
DB14185,1128
DB14185,3358
DB14185,1129
DB14185,147
DB14185,3269
DB14185,3352
DB14185,3351
DB14185,3350
DB14185,3354
DB14185,3363
DB14185,150
DB14185,1812
DB14185,1816
DB14185,3356
DB14185,1814
DB14185,1815
DB14185,3359
DB14185,3362
DB14185,151
DB14185,152
DB14185,1132
DB14185,1133
DB14481,811
DB14481,821
DB14481,213
DB14481,6546
DB14481,6261
DB14481,775
DB14481,8913
DB14481,801
DB14481,777
DB14481,773
DB14481,6285
DB14481,6284
DB14481,846
DB14481,10016
DB14481,6262
DB14481,6574
DB14481,6575
DB14481,6569
DB14481,10568
DB14481,142680
DB14481,10519
DB14481,6717
DB14481,11261
DB14481,6678
DB14481,2201
DB14481,845
DB14481,9104
DB14481,553115
DB14481,6277
DB14481,7178
DB14481,10518
DB14481,844
DB14481,4924
DB14481,4925
DB14481,84467
DB14481,25801
DB14481,8618
DB14481,805
DB14481,808
DB14481,140576
DB14481,794
DB14481,828
DB14481,93664
DB14481,125972
DB14481,9378
DB14481,23413
DB14481,55503
DB14481,56302
DB14481,9033
DB14481,6263
DB14481,342372
DB14481,117144
DB14481,793
DB14481,795
DB14487,2147
DB14487,715
DB14487,713
DB14487,714
DB14487,716
DB14487,2243
DB14487,718
DB14487,721
DB14487,727
DB14487,3416
DB14487,1363
DB14487,7448
DB14487,1356
DB14487,2
DB14487,443
DB14487,4318
DB14487,2741
DB14487,4255
DB14487,126
DB14487,26330
DB14487,6647
DB14487,623
DB14487,6462
DB14487,866
DB14487,759
DB14487,2099
DB14487,7276
DB14487,142
DB14487,5005
DB14487,3039
DB14487,3053
DB14487,4489
DB14487,4350
DB14487,7018
DB14487,4502
DB14487,4830
DB14487,351
DB14487,6273
DB14487,5444
DB14487,3043
DB14487,7157
DB14487,3562
DB14487,6278
DB14487,3065
DB14487,3483
DB14487,6279
DB14487,6280
DB14487,10016
DB14487,55869
DB14487,226
DB14487,1915
DB14487,2023
DB14487,5034
DB14487,2923
DB14487,5052
DB14487,5723
DB14487,7167
DB14487,7284
DB14487,9973
DB14487,9759
DB14487,6406
DB14487,10572
DB14487,4193
DB14487,3630
DB14487,7402
DB14487,7161
DB14487,4504
DB14487,199699
DB14487,1
DB14487,183
DB14487,197
DB14487,325
DB14487,335
DB14487,336
DB14487,337
DB14487,55911
DB14487,348
DB14487,8542
DB14487,722
DB14487,725
DB14487,79184
DB14487,731
DB14487,732
DB14487,733
DB14487,629
DB14487,3075
DB14487,3426
DB14487,1191
DB14487,1369
DB14487,117159
DB14487,1832
DB14487,2161
DB14487,2165
DB14487,8547
DB14487,2335
DB14487,2934
DB14487,3250
DB14487,388697
DB14487,3493
DB14487,3507
DB14487,3697
DB14487,3698
DB14487,3699
DB14487,3700
DB14487,3512
DB14487,3728
DB14487,3818
DB14487,3827
DB14487,3848
DB14487,3858
DB14487,3861
DB14487,3868
DB14487,3849
DB14487,3852
DB14487,3853
DB14487,3857
DB14487,114770
DB14487,5858
DB14487,5265
DB14487,12
DB14487,5267
DB14487,333
DB14487,334
DB14488,1356
DB14488,54583
DB14488,3039
DB14488,7018
DB14488,2495
DB14488,5423
DB14488,7037
DB14488,55869
DB14488,51327
DB14488,2395
DB14488,2237
DB14488,79661
DB14488,252969
DB14489,1356
DB14489,54583
DB14489,3039
DB14489,7018
DB14489,2495
DB14489,5423
DB14489,7037
DB14489,55869
DB14489,51327
DB14489,2395
DB14489,2237
DB14489,79661
DB14489,252969
DB14490,1356
DB14490,54583
DB14490,3039
DB14490,7018
DB14490,2495
DB14490,5423
DB14490,7037
DB14490,55869
DB14490,51327
DB14490,2395
DB14490,2237
DB14490,79661
DB14490,252969
DB14491,1356
DB14491,54583
DB14491,3039
DB14491,7018
DB14491,2495
DB14491,5423
DB14491,7037
DB14491,55869
DB14491,51327
DB14491,2395
DB14491,2237
DB14491,79661
DB14491,252969
DB14498,476
DB14499,476
DB14501,1356
DB14501,54583
DB14501,3039
DB14501,7018
DB14501,2495
DB14501,5423
DB14501,7037
DB14501,55869
DB14501,51327
DB14501,2395
DB14501,2237
DB14501,79661
DB14501,252969
DB14502,6574
DB14502,6575
DB14502,6569
DB14502,10568
DB14502,142680
DB14503,6574
DB14503,6575
DB14503,6569
DB14503,10568
DB14503,142680
DB14507,2892
DB14507,2932
DB14507,3613
DB14507,3612
DB14509,2892
DB14509,6340
DB14509,6337
DB14509,6338
DB14509,2932
DB14509,3613
DB14509,3612
DB14512,1576
DB14512,1558
DB14512,2908
DB14512,5241
DB14517,213
DB14517,476
DB14517,7018
DB14517,351
DB14517,3816
DB14518,213
DB14518,476
DB14518,7018
DB14518,351
DB14518,3816
DB14520,811
DB14520,3690
DB14520,7018
DB14520,7037
DB14527,7018
DB14527,1528
DB14528,7018
DB14528,1528
DB14529,7018
DB14529,1528
DB14530,7018
DB14530,1528
DB14533,2147
DB14533,715
DB14533,713
DB14533,714
DB14533,716
DB14533,2243
DB14533,718
DB14533,721
DB14533,727
DB14533,3416
DB14533,1363
DB14533,7448
DB14533,1356
DB14533,2
DB14533,443
DB14533,4318
DB14533,2741
DB14533,4255
DB14533,126
DB14533,26330
DB14533,6647
DB14533,623
DB14533,6462
DB14533,866
DB14533,759
DB14533,2099
DB14533,7276
DB14533,142
DB14533,5005
DB14533,3039
DB14533,3053
DB14533,4489
DB14533,4350
DB14533,7018
DB14533,4502
DB14533,4830
DB14533,351
DB14533,6273
DB14533,5444
DB14533,3043
DB14533,7157
DB14533,3562
DB14533,6278
DB14533,3065
DB14533,3483
DB14533,6279
DB14533,6280
DB14533,10016
DB14533,55869
DB14533,226
DB14533,1915
DB14533,2023
DB14533,5034
DB14533,2923
DB14533,5052
DB14533,5723
DB14533,7167
DB14533,7284
DB14533,9973
DB14533,9759
DB14533,6406
DB14533,10572
DB14533,4193
DB14533,3630
DB14533,7402
DB14533,7161
DB14533,4504
DB14533,199699
DB14533,1
DB14533,183
DB14533,197
DB14533,325
DB14533,335
DB14533,336
DB14533,337
DB14533,55911
DB14533,348
DB14533,8542
DB14533,722
DB14533,725
DB14533,79184
DB14533,731
DB14533,732
DB14533,733
DB14533,629
DB14533,3075
DB14533,3426
DB14533,1191
DB14533,1369
DB14533,117159
DB14533,1832
DB14533,2161
DB14533,2165
DB14533,8547
DB14533,2335
DB14533,2934
DB14533,3250
DB14533,388697
